n,k,seed,nodes,restarts,peak depth,solving time,conflicts,propagations,sb propagations,sb prop / all prop,scc propagations,scc prop / all prop,average conflict size,unit nogoods learned,average nogood length,average backtrack amount,average lbd,base time,sb time,scc time
80,3,200804841,649,0,21,0.0204651,138,240502,0,0.0,0,0.0,2.717391304347826,5,3.8333333333333335,0.0,3.101449275362319,0.0052531,0.0,0.0
80,3,360091416,678,0,20,0.0349912,240,321770,0,0.0,0,0.0,3.4833333333333334,2,6.258333333333334,0.0,3.816666666666667,0.0038122000000000004,0.0,0.0
80,3,386594394,2087,0,18,0.2012528,1148,1539899,0,0.0,0,0.0,6.572299651567945,1,9.681184668989546,0.0,5.810975609756097,0.015002600000000001,0.0,0.0
80,3,329970078,835,0,21,0.0404232,309,406321,0,0.0,0,0.0,3.3398058252427183,7,5.805825242718447,0.0,4.038834951456311,0.0060063,0.0,0.0
80,3,522956704,730,0,18,0.0369077,216,268439,0,0.0,0,0.0,2.9305555555555554,7,3.9444444444444446,0.0,2.884259259259259,0.0062632,0.0,0.0
80,3,178737298,432,0,19,0.030291,190,232776,0,0.0,0,0.0,11.531578947368422,0,9.621052631578948,0.0,4.931578947368421,0.0033579,0.0,0.0
80,3,938179284,255,0,20,0.0094901,76,111571,0,0.0,0,0.0,2.539473684210526,1,4.7105263157894735,0.0,3.1315789473684212,0.0015954,0.0,0.0
80,3,126340113,1100,0,16,0.0718272,502,765466,0,0.0,0,0.0,3.946215139442231,4,6.948207171314741,0.0,3.6653386454183265,0.0068925,0.0,0.0
80,3,756904481,916,0,25,0.0693996,320,370364,0,0.0,0,0.0,9.815625,0,6.25625,0.0,4.465625,0.0092454,0.0,0.0
80,3,855319186,360,0,21,0.0470647,179,248263,0,0.0,0,0.0,4.581005586592179,0,7.17877094972067,0.0,4.82122905027933,0.0050133,0.0,0.0
80,3,191686040,293,0,23,0.0081627,65,90638,0,0.0,0,0.0,3.476923076923077,7,4.230769230769231,0.0,3.353846153846154,0.0018127000000000002,0.0,0.0
80,3,779154585,4998,0,20,1.6191601,4483,3280170,0,0.0,0,0.0,53.90073611420924,2,11.082980147222841,0.0,9.087664510372518,0.0832349,0.0,0.0
80,3,923652709,1310,0,21,0.1185331,608,1006251,0,0.0,0,0.0,3.807565789473684,3,8.256578947368421,0.0,3.9539473684210527,0.010282300000000001,0.0,0.0
80,3,233866976,1123,0,19,0.0701461,446,571102,0,0.0,0,0.0,3.8318385650224216,9,6.452914798206278,0.0,3.504484304932735,0.0071687,0.0,0.0
80,3,184092724,752,0,23,0.0409668,201,213165,0,0.0,0,0.0,5.044776119402985,13,4.492537313432836,0.0,3.5870646766169156,0.0071284,0.0,0.0
80,3,528589016,626,0,20,0.0466736,215,305415,0,0.0,0,0.0,4.702325581395349,4,5.3023255813953485,0.0,3.395348837209302,0.0087714,0.0,0.0
80,3,490903324,348,0,17,0.0192629,109,152871,0,0.0,0,0.0,2.834862385321101,1,4.0,0.0,2.834862385321101,0.0026331,0.0,0.0
80,3,447677970,463,0,22,0.0188409,106,159014,0,0.0,0,0.0,2.830188679245283,6,3.8773584905660377,0.0,2.4622641509433962,0.0036505,0.0,0.0
80,3,812031361,676,0,22,0.0413944,280,366341,0,0.0,0,0.0,3.507142857142857,5,9.625,0.0,5.003571428571429,0.0036661000000000003,0.0,0.0
80,3,752002454,1694,0,19,0.4100948,1373,1548764,0,0.0,0,0.0,46.97013838310269,4,8.927166788055354,0.0,7.47632920611799,0.022437000000000002,0.0,0.0
80,3,804605690,749,0,19,0.0474064,277,393035,0,0.0,0,0.0,5.256317689530686,1,6.509025270758123,0.0,4.036101083032491,0.0065148,0.0,0.0
80,3,339750319,220,0,16,0.0070297,55,81149,0,0.0,0,0.0,3.0,6,4.163636363636364,0.0,2.727272727272727,0.0013374,0.0,0.0
80,3,993884043,868,0,20,0.0739863,325,386139,0,0.0,0,0.0,28.38153846153846,6,7.24923076923077,0.0,6.258461538461538,0.007282,0.0,0.0
80,3,209256161,469,0,20,0.0515729,205,169330,0,0.0,0,0.0,21.570731707317073,5,11.141463414634146,0.0,7.414634146341464,0.0055201,0.0,0.0
80,3,68141092,1666,0,24,0.1329298,794,918365,0,0.0,0,0.0,10.6095717884131,4,9.056675062972293,0.0,5.487405541561713,0.0127787,0.0,0.0
80,3,505257785,362,0,17,0.019464,145,167734,0,0.0,0,0.0,2.6551724137931036,2,5.241379310344827,0.0,3.406896551724138,0.0025778000000000003,0.0,0.0
80,3,376211347,372,0,26,0.0154067,104,135733,0,0.0,0,0.0,2.8653846153846154,1,3.9615384615384617,0.0,3.125,0.0024263,0.0,0.0
80,3,519730887,181,0,18,0.0054282,40,60191,0,0.0,0,0.0,2.825,3,3.375,0.0,2.6,0.0012668,0.0,0.0
80,3,373271227,449,0,19,0.0397467,225,270274,0,0.0,0,0.0,2.537777777777778,0,5.9511111111111115,0.0,3.8088888888888888,0.0047121,0.0,0.0
80,3,681401051,924,0,21,0.1734346,460,410085,0,0.0,0,0.0,52.26086956521739,0,8.954347826086957,0.0,8.456521739130435,0.0149093,0.0,0.0
80,3,260509007,800,0,19,0.0464733,349,465526,0,0.0,0,0.0,3.017191977077364,4,7.472779369627507,0.0,3.656160458452722,0.005025,0.0,0.0
80,3,973450400,185,0,17,0.0105374,63,83067,0,0.0,0,0.0,10.174603174603174,1,7.555555555555555,0.0,3.9047619047619047,0.0015797,0.0,0.0
80,3,353753755,976,0,18,0.0705156,484,582367,0,0.0,0,0.0,5.404958677685951,4,8.266528925619834,0.0,4.683884297520661,0.0063454,0.0,0.0
80,3,528906121,740,0,13,0.0817194,470,692477,0,0.0,0,0.0,14.812765957446809,4,7.24468085106383,0.0,4.772340425531915,0.0071184,0.0,0.0
80,3,881574917,572,0,18,0.0276335,183,219150,0,0.0,0,0.0,9.868852459016393,0,7.715846994535519,0.0,4.060109289617486,0.0036424,0.0,0.0
80,3,548901840,769,0,28,0.0294542,188,218597,0,0.0,0,0.0,4.622340425531915,11,4.25,0.0,3.265957446808511,0.005623100000000001,0.0,0.0
80,3,515041651,487,0,20,0.0269256,122,209862,0,0.0,0,0.0,3.0081967213114753,8,7.049180327868853,0.0,3.9098360655737703,0.0035091000000000002,0.0,0.0
80,3,932929205,3706,0,22,0.4543196,1975,2817977,0,0.0,0,0.0,5.5777215189873415,1,11.95746835443038,0.0,6.017721518987342,0.0321223,0.0,0.0
80,3,538948003,597,0,26,0.0254959,129,166270,0,0.0,0,0.0,2.7131782945736433,5,4.1937984496124034,0.0,2.751937984496124,0.005756600000000001,0.0,0.0
80,3,524987640,848,0,20,0.0523276,347,411792,0,0.0,0,0.0,4.2017291066282425,8,5.887608069164265,0.0,3.276657060518732,0.0062845,0.0,0.0
80,3,925217457,366,0,20,0.0406382,171,223414,0,0.0,0,0.0,3.9707602339181287,0,8.56140350877193,0.0,5.023391812865497,0.0044222,0.0,0.0
80,3,854535356,399,0,18,0.0194719,134,176965,0,0.0,0,0.0,5.932835820895522,9,4.7164179104477615,0.0,3.08955223880597,0.0026728000000000003,0.0,0.0
80,3,602188628,507,0,20,0.0211156,162,204169,0,0.0,0,0.0,3.0246913580246915,0,5.777777777777778,0.0,3.8271604938271606,0.0026144000000000002,0.0,0.0
80,3,197415836,16909,0,20,2.6579077,12395,18801354,0,0.0,0,0.0,4.636304961678096,1,14.082694634933441,0.0,7.261315046389673,0.0952066,0.0,0.0
80,3,234205146,2809,0,25,0.506271,1871,1749846,0,0.0,0,0.0,34.228754676643504,0,9.718332442544094,0.0,8.742383752004276,0.053704600000000005,0.0,0.0
80,4,46733702,3961,0,31,0.3903686,2011,2266746,0,0.0,0,0.0,6.7722526106414715,0,23.053704624564894,0.0,10.979114868224764,0.036274600000000004,0.0,0.0
60,4,437188851,60768,0,26,9.4521336,40993,22568778,0,0.0,0,0.0,38.54016539409167,0,14.618032346986071,0.0,11.873124679823384,0.6898301,0.0,0.0
80,4,184903074,23999,0,27,2.0935442,13304,12991922,0,0.0,0,0.0,6.394467829224293,1,16.732336139506916,0.0,8.238199037883343,0.1076734,0.0,0.0
80,4,516575103,8049,0,31,0.6843548,3854,3529461,0,0.0,0,0.0,7.142968344577063,0,19.37752983912818,0.0,6.701608718214842,0.046349,0.0,0.0
80,4,984049579,1606,0,30,0.1193109,685,731786,0,0.0,0,0.0,8.005839416058395,2,15.75912408759124,0.0,9.464233576642336,0.013871900000000001,0.0,0.0
80,4,875969595,1210,0,29,0.1409946,664,531136,0,0.0,0,0.0,33.91716867469879,0,17.819277108433734,0.0,10.316265060240964,0.0151006,0.0,0.0
80,4,12828980,2235,0,31,0.1385326,895,938522,0,0.0,0,0.0,5.783240223463687,0,16.04581005586592,0.0,7.35754189944134,0.015269600000000001,0.0,0.0
80,4,556777764,5445,0,30,1.3674996,3853,3664538,0,0.0,0,0.0,28.921619517259277,0,22.78769789774202,0.0,13.464313521930963,0.08560530000000001,0.0,0.0
80,4,677967197,2550,0,26,0.1684654,1388,1287640,0,0.0,0,0.0,5.9409221902017295,0,13.458933717579251,0.0,6.585734870317003,0.0146616,0.0,0.0
60,4,570473716,129648,0,25,25.6880611,116320,67145267,0,0.0,0,0.0,35.58319291609354,3,17.81964408528198,0.0,10.545744497936726,1.3144297,0.0,0.0
60,4,886402827,250298,0,26,31.97255,207912,124926234,0,0.0,0,0.0,7.824723921659164,1,16.864096348455117,0.0,8.862340798029935,0.8689724000000001,0.0,0.0
80,4,87480555,10929,0,36,0.9599458,5904,6193684,0,0.0,0,0.0,7.629573170731708,0,19.25321815718157,0.0,9.819613821138212,0.06462240000000001,0.0,0.0
80,4,234306555,3282,0,32,0.3476002,1494,1527073,0,0.0,0,0.0,14.870816599732262,0,21.813253012048193,0.0,10.560240963855422,0.0336889,0.0,0.0
80,4,673026078,11508,0,32,2.43995,9622,11377793,0,0.0,0,0.0,9.903346497609645,0,30.56776138017044,0.0,12.92517148202037,0.09713300000000001,0.0,0.0
80,4,989491296,8614,0,29,0.9186399,4564,4970389,0,0.0,0,0.0,12.946757230499562,4,24.801270815074496,0.0,12.279798422436459,0.0716683,0.0,0.0
80,4,122090968,18225,0,31,4.6087625,13392,10036094,0,0.0,0,0.0,50.79024790919952,0,21.124551971326166,0.0,16.460946833930706,0.2952938,0.0,0.0
60,4,533007442,187209,0,25,32.8966198,138736,66488792,0,0.0,0,0.0,38.149824126398336,0,25.525234978664514,0.0,12.094539268827125,2.0465272000000003,0.0,0.0
80,4,677376285,4662,0,31,0.3955447,1953,1811069,0,0.0,0,0.0,5.166410650281618,0,18.140809011776753,0.0,7.560675883256528,0.0366746,0.0,0.0
80,4,865985779,16378,0,34,2.1805505,10130,9486309,0,0.0,0,0.0,8.613326752221125,0,22.14945705824284,0.0,11.241362290227048,0.1265236,0.0,0.0
80,4,921289749,183673,0,34,33.2397539,134340,147324871,0,0.0,0,0.0,9.838454667262171,0,24.245198749441716,0.0,13.740650588060145,1.2612468000000001,0.0,0.0
80,4,782776716,3246,0,31,0.3501023,1909,2037478,0,0.0,0,0.0,10.737035096909377,0,19.975379779989524,0.0,10.766369827134625,0.0290924,0.0,0.0
80,4,809677201,1996,0,32,0.1648891,1100,1001308,0,0.0,0,0.0,8.702727272727273,0,14.680909090909092,0.0,7.558181818181819,0.01625,0.0,0.0
80,4,564175747,3086,0,32,0.4140184,2099,2438776,0,0.0,0,0.0,8.640304907098619,0,22.117198666031445,0.0,11.515483563601714,0.0274724,0.0,0.0
80,4,719350753,8853,0,30,0.873987,4642,4919864,0,0.0,0,0.0,7.199913830245584,0,18.06053425247738,0.0,9.387333046100819,0.061301400000000006,0.0,0.0
80,4,132536051,202302,0,30,43.5252132,155464,191768346,0,0.0,0,0.0,9.390849328461895,0,30.461843256316573,0.0,11.015675654813975,1.5836771,0.0,0.0
80,4,367541377,37002,0,36,6.0555376,17611,12807248,0,0.0,0,0.0,51.799670660382716,1,24.33643745386406,0.0,14.242632445630571,0.561403,0.0,0.0
80,4,154459602,304339,0,29,41.8799352,195104,176427253,0,0.0,0,0.0,10.63865425619157,0,24.397295801213712,0.0,11.468473224536657,1.9032118,0.0,0.0
60,4,535286043,606585,0,26,74.7050597,452940,306889108,0,0.0,0,0.0,7.207725085000221,0,19.239418024462402,0.0,9.665759261712369,2.2692975,0.0,0.0
80,4,675061389,170184,0,30,39.5706597,150062,151229824,0,0.0,0,0.0,9.61393290773147,0,27.64941824046061,0.0,14.292339166477856,1.0708245,0.0,0.0
80,4,170718167,14464,0,30,1.3892651,6904,6665289,0,0.0,0,0.0,5.952201622247972,0,13.092265353418309,0.0,6.246668597914253,0.1092347,0.0,0.0
80,4,856976137,234644,0,29,73.727652,169126,104983854,0,0.0,0,0.0,62.3813133403498,2,31.725943970767357,0.0,13.836264087130305,4.1970655,0.0,0.0
80,4,237309450,4473,0,28,0.6371527,2507,3397624,0,0.0,0,0.0,5.040287195851615,2,19.39250099720782,0.0,8.227762265656162,0.07015980000000001,0.0,0.0
80,4,938505024,416,0,31,0.0207347,92,119237,0,0.0,0,0.0,4.271739130434782,0,6.891304347826087,0.0,4.532608695652174,0.0041642,0.0,0.0
80,4,229951782,3263,0,30,0.1763825,1136,1109788,0,0.0,0,0.0,8.140845070422536,1,12.002640845070422,0.0,7.479753521126761,0.019522,0.0,0.0
80,4,584438702,7212,0,30,0.9511946,3729,4462782,0,0.0,0,0.0,11.427996781979083,0,21.720568517028696,0.0,9.740681147760794,0.06855860000000001,0.0,0.0
80,4,202072461,830,0,31,0.1348956,492,406870,0,0.0,0,0.0,40.03861788617886,0,18.538617886178862,0.0,16.026422764227643,0.013564900000000001,0.0,0.0
80,4,2289723,76601,0,28,27.6575125,73742,69384342,0,0.0,0,0.0,42.53889235442489,0,30.950136964009655,0.0,14.514293075859076,1.7929423000000002,0.0,0.0
80,4,239607887,65524,0,32,7.4737164,39981,37488822,0,0.0,0,0.0,7.381306120407193,4,20.211450438958504,0.0,9.62424651709562,0.2809688,0.0,0.0
80,4,195052897,278388,0,31,41.0032832,160137,128649451,0,0.0,0,0.0,8.744656138181682,0,25.088255681073083,0.0,8.253520423137688,1.2040000000000002,0.0,0.0
80,4,154310588,559001,0,34,119.6706599,468731,468900591,0,0.0,0,0.0,11.961967525083683,0,30.992033810437118,0.0,13.729616773799899,2.9464163,0.0,0.0
80,4,392829336,29094,0,33,2.6559903,12038,11191710,0,0.0,0,0.0,19.231350722711415,0,19.430553248047847,0.0,9.509968433294567,0.2514941,0.0,0.0
80,4,567420428,2118,0,29,0.1626472,768,739502,0,0.0,0,0.0,11.416666666666666,4,10.221354166666666,0.0,7.100260416666667,0.022307800000000003,0.0,0.0
80,4,348775345,3917,0,32,0.2975855,1818,1864104,0,0.0,0,0.0,4.283278327832783,0,14.678217821782178,0.0,7.035203520352035,0.031619600000000005,0.0,0.0
80,4,400889044,14660,0,32,3.2778169999999998,10924,6329765,0,0.0,0,0.0,43.93207616257781,0,16.955419260344197,0.0,15.170725009154156,0.160411,0.0,0.0
80,4,739549399,4958,0,30,0.4944845,2152,1867928,0,0.0,0,0.0,34.00092936802974,1,21.100371747211895,0.0,9.642193308550185,0.0513496,0.0,0.0
80,4,610622367,13246,0,31,2.2028547,11236,10724920,0,0.0,0,0.0,8.892399430402278,0,25.98558205767177,0.0,12.521537913848345,0.0770508,0.0,0.0
80,4,434277842,1121,0,29,0.0678522,310,353140,0,0.0,0,0.0,4.806451612903226,1,9.525806451612903,0.0,6.074193548387097,0.0098107,0.0,0.0
80,4,233268312,1972,0,33,0.1323182,937,799740,0,0.0,0,0.0,8.08110992529349,0,14.10992529348986,0.0,7.343649946638207,0.016009000000000002,0.0,0.0
80,4,261071772,42896,0,34,11.8482823,33858,29341181,0,0.0,0,0.0,44.24839033610964,0,32.622925158012876,0.0,16.588989308287555,0.6364329000000001,0.0,0.0
80,4,592276293,3260,0,30,0.6696982,2074,1530786,0,0.0,0,0.0,39.11282545805207,1,22.417068466730953,0.0,15.984088717454195,0.0386678,0.0,0.0
80,4,379294622,57023,0,30,13.0140699,40703,34749428,0,0.0,0,0.0,38.55430803626268,0,20.69636144755915,0.0,14.099845220254036,0.8087810000000001,0.0,0.0
80,4,764594010,17688,0,31,2.3862137,11159,10909152,0,0.0,0,0.0,8.378707769513397,1,19.596558831436507,0.0,10.057890491979569,0.14768630000000002,0.0,0.0
80,4,717134807,21977,0,33,3.9510453,15803,18825911,0,0.0,0,0.0,7.8941973043093085,0,22.67961779408973,0.0,9.787002467885845,0.18957590000000002,0.0,0.0
80,4,324875548,11507,0,29,1.2088033,5253,5777562,0,0.0,0,0.0,7.771939843898725,0,17.36131734247097,0.0,8.264039596421092,0.10761200000000001,0.0,0.0
80,4,979533045,24334,0,33,3.2657362,15460,15457005,0,0.0,0,0.0,7.195601552393273,0,22.28880983182406,0.0,11.119404915912032,0.15374960000000001,0.0,0.0
80,4,417324144,58518,0,28,9.1795834,38770,42024114,0,0.0,0,0.0,8.83345370131545,5,21.366056229043075,0.0,9.194944544751095,0.41507700000000003,0.0,0.0
80,4,386275852,1373413,0,32,208.7421631,809895,909790779,0,0.0,0,0.0,9.098542403644917,0,21.07762981621074,0.0,10.881966180801214,6.9682975,0.0,0.0
80,4,686351075,16304,0,31,2.7538362,12130,13275492,0,0.0,0,0.0,8.330420445177246,0,25.253091508656226,0.0,12.94987633965375,0.1405429,0.0,0.0
60,4,364057108,903820,0,23,234.9344832,892444,441364910,0,0.0,0,0.0,51.38429414058473,0,20.954086755023283,0.0,11.21728422175509,10.476302700000002,0.0,0.0
80,4,207206004,16616,0,34,1.9126519,10486,10355473,0,0.0,0,0.0,8.377932481403777,1,20.719530802975395,0.0,13.113961472439444,0.1108596,0.0,0.0
80,4,261229702,5877,0,30,0.5079649,3373,3238077,0,0.0,0,0.0,5.154165431366736,0,13.797806107322858,0.0,7.965016305959087,0.0420145,0.0,0.0
80,4,264589881,748238,0,32,154.1034982,647608,598331087,0,0.0,0,0.0,10.336265148052526,1,27.894048560240144,0.0,13.890248421884843,4.692955,0.0,0.0
80,4,287961164,20841,0,31,2.602603,11902,12343873,0,0.0,0,0.0,16.37388674172408,0,19.19425306671148,0.0,10.308435557049236,0.1752437,0.0,0.0
80,4,861993588,1099231,0,29,211.2716344,927104,858389861,0,0.0,0,0.0,10.105274057710893,0,22.964809773229327,0.0,10.905120676860417,5.4064058,0.0,0.0
80,4,794824266,1576829,0,30,302.0368428,1037071,1176695859,0,0.0,0,0.0,10.267103216655368,5,31.09907036258848,0.0,10.714088042188047,8.546431100000001,0.0,0.0
80,4,640013036,5816,0,30,0.767196,3316,3302827,0,0.0,0,0.0,7.264776839565742,0,18.12696019300362,0.0,6.072376357056695,0.050267400000000004,0.0,0.0
80,4,104043303,9500,0,30,0.8986688,5116,4532630,0,0.0,0,0.0,8.62842064112588,0,19.87607505863956,0.0,9.788897576231431,0.056243900000000006,0.0,0.0
80,4,479211756,4701,0,30,0.4274205,2355,2250135,0,0.0,0,0.0,6.512526539278132,0,15.251380042462845,0.0,7.3766454352441615,0.0374123,0.0,0.0
80,4,589887300,19100,0,32,2.2976233,13764,13267360,0,0.0,0,0.0,11.292647486195873,0,22.361450159837258,0.0,11.731473408892764,0.0871041,0.0,0.0
80,4,465889926,1862,0,29,0.0836982,697,601200,0,0.0,0,0.0,4.860832137733142,6,9.556671449067432,0.0,6.100430416068867,0.011589,0.0,0.0
80,4,978163962,1024036,0,37,284.284879,886407,464446785,0,0.0,0,0.0,49.37711570418555,0,35.86960843043884,0.0,14.210419141545588,13.7377365,0.0,0.0
80,4,767612774,3277,0,37,0.1462211,905,785612,0,0.0,0,0.0,6.529281767955801,0,13.05524861878453,0.0,7.046408839779006,0.020833800000000003,0.0,0.0
80,4,260059411,62115,0,32,8.9317844,41503,48405697,0,0.0,0,0.0,6.346938775510204,5,17.521383996337615,0.0,7.564874828325663,0.46195060000000004,0.0,0.0
80,4,464954593,423228,0,28,69.9986148,256363,243292435,0,0.0,0,0.0,11.678424733678417,0,28.961133236855552,0.0,11.189227774678873,2.0623385,0.0,0.0
80,4,982855946,2211,0,30,0.1596132,934,1130473,0,0.0,0,0.0,5.3661670235546035,0,18.920770877944324,0.0,9.205567451820128,0.015244800000000001,0.0,0.0
80,4,630652736,69122,0,33,13.8770203,55927,50704654,0,0.0,0,0.0,8.954190283762761,0,23.938544888872997,0.0,12.87156471829349,0.505328,0.0,0.0
80,4,652122427,44066,0,30,7.8489371,31140,32043020,0,0.0,0,0.0,11.292485549132948,0,28.979287090558767,0.0,10.280443159922928,0.3069481,0.0,0.0
80,4,27602552,2222167,0,29,314.3249618,1253435,1423150318,0,0.0,0,0.0,10.430273608124873,8,26.76613067291084,0.0,10.187854176722366,10.5162194,0.0,0.0
80,4,677053909,1398102,0,31,258.5918456,935942,890237607,0,0.0,0,0.0,11.20823833100769,3,21.907108560145822,0.0,10.079413040551659,9.4589517,0.0,0.0
80,4,302953364,189664,0,34,31.716646,125694,125137170,0,0.0,0,0.0,9.29710248699222,0,23.32390567568858,0.0,11.743798431110475,1.0055349,0.0,0.0
80,4,946780422,4870,0,33,0.8210418,2719,2469669,0,0.0,0,0.0,40.222140492828245,0,18.547627804339832,0.0,15.122103714600955,0.0650481,0.0,0.0
80,4,905914100,2183155,0,28,507.5133063,2067622,1766319280,0,0.0,0,0.0,9.117538408858099,0,29.301051642901847,0.0,10.477611478306963,10.5953586,0.0,0.0
80,4,962326601,17102,0,35,2.4460568,12860,12623364,0,0.0,0,0.0,9.469984447900467,0,25.530482115085537,0.0,12.989891135303266,0.0910823,0.0,0.0
80,4,602560929,1956,0,34,0.1831461,899,853949,0,0.0,0,0.0,21.68409343715239,0,14.719688542825361,0.0,11.149054505005562,0.0199259,0.0,0.0
80,4,477461030,192988,0,34,41.895502,113704,76133621,0,0.0,0,0.0,61.2857419264054,0,31.975084429747415,0.0,15.942359107859001,3.0246534,0.0,0.0
80,4,156007965,5142,0,33,0.4056128,2012,1954782,0,0.0,0,0.0,12.6058648111332,0,19.35337972166998,0.0,8.585487077534792,0.042975900000000004,0.0,0.0
80,4,466046200,4907,0,29,0.4545871,2584,2601395,0,0.0,0,0.0,8.434597523219814,0,21.311145510835914,0.0,9.600232198142415,0.038572600000000005,0.0,0.0
80,4,411122146,8282,0,29,1.8719130000000002,4431,3282570,0,0.0,0,0.0,56.29406454524938,1,16.992101105845183,0.0,16.022793951703903,0.1192363,0.0,0.0
80,4,136790943,3703,0,32,0.2282004,1624,1531256,0,0.0,0,0.0,4.638546798029557,0,11.652093596059114,0.0,6.346059113300493,0.0198909,0.0,0.0
80,4,327271503,27188,0,31,5.9246058,18343,16573789,0,0.0,0,0.0,40.80635664831271,0,25.39900779588944,0.0,14.653382761816497,0.4260894,0.0,0.0
80,4,252693896,14700,0,30,1.8898488,7986,8518251,0,0.0,0,0.0,7.936764337590784,0,25.57387928875532,0.0,10.298772852491862,0.09323920000000001,0.0,0.0
80,4,89491194,866869,0,32,134.8127386,533732,605373378,0,0.0,0,0.0,10.114834785997466,0,23.525153073077874,0.0,11.390087159848013,5.552115000000001,0.0,0.0
80,4,626992209,5477520,0,31,1173.3379337,4086473,3894106555,0,0.0,0,0.0,12.477936597158479,0,31.484373933218205,0.0,12.71896743230654,23.3596839,0.0,0.0
80,4,612230513,640416,0,36,152.8045144,359410,290804538,0,0.0,0,0.0,65.52335494282296,0,39.899944353245594,0.0,18.938296096380178,13.8177725,0.0,0.0
80,4,151006230,2014,0,33,0.1113459,855,739262,0,0.0,0,0.0,9.382456140350877,0,11.562573099415205,0.0,7.484210526315789,0.0165382,0.0,0.0
80,4,847134394,329148,0,29,63.240361,246393,246270204,0,0.0,0,0.0,10.413753637481584,0,23.896019773289012,0.0,10.35368699597797,2.2246286,0.0,0.0
80,4,940172325,176558,0,28,63.1622197,153136,113599753,0,0.0,0,0.0,67.44154868874726,2,21.249177201964265,0.0,14.904953766586564,4.1054462,0.0,0.0
80,4,513326689,2477,0,29,0.1376598,986,942857,0,0.0,0,0.0,4.452332657200811,2,11.36105476673428,0.0,5.5628803245436105,0.017591100000000002,0.0,0.0
100,2,822441665,13,0,4,0.0039669,7,38310,0,0.0,0,0.0,2.0,4,1.8571428571428572,0.0,1.5714285714285714,0.0002766,0.0,0.0
100,2,219648292,3,0,2,0.0009863,1,23693,0,0.0,0,0.0,2.0,1,1.0,0.0,1.0,0.00016600000000000002,0.0,0.0
100,2,240674016,1,0,1,0.0005767,0,14617,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4.5100000000000005e-05,0.0,0.0
100,2,522588960,24,0,7,0.0020647,9,38884,0,0.0,0,0.0,2.2222222222222223,5,1.5555555555555556,0.0,1.5555555555555556,0.0003081,0.0,0.0
100,2,741842486,2,0,1,0.0010977,2,25197,0,0.0,0,0.0,2.0,2,1.0,0.0,1.0,4.33e-05,0.0,0.0
100,2,956294233,20,0,6,0.0028177,7,32277,0,0.0,0,0.0,2.142857142857143,6,1.1428571428571428,0.0,1.1428571428571428,0.0005115,0.0,0.0
100,2,343511223,22,0,9,0.0021417,5,33234,0,0.0,0,0.0,18.0,3,2.6,0.0,2.6,0.00044350000000000005,0.0,0.0
100,2,236546217,28,0,8,0.0058753,10,46784,0,0.0,0,0.0,3.5,6,2.5,0.0,2.1,0.0006316000000000001,0.0,0.0
100,2,720280882,7,0,3,0.0009354,2,18729,0,0.0,0,0.0,5.0,2,1.0,0.0,1.0,0.000172,0.0,0.0
100,2,124832504,25,0,5,0.0038732,10,37575,0,0.0,0,0.0,3.1,4,1.7,0.0,1.7,0.0005446,0.0,0.0
100,2,677061276,32,0,6,0.0054797,8,54700,0,0.0,0,0.0,2.25,6,1.25,0.0,1.25,0.0010351000000000002,0.0,0.0
100,2,964434818,13,0,5,0.0016983,3,20535,0,0.0,0,0.0,2.0,2,1.3333333333333333,0.0,1.3333333333333333,0.00033620000000000004,0.0,0.0
100,2,328682618,24,0,4,0.0020059,10,30294,0,0.0,0,0.0,2.1,5,1.5,0.0,1.5,0.0002927,0.0,0.0
100,2,483210791,13,0,3,0.0016824,4,22754,0,0.0,0,0.0,2.0,4,1.0,0.0,1.0,0.00030900000000000003,0.0,0.0
100,2,749847629,17,0,3,0.0021539,9,39522,0,0.0,0,0.0,2.2222222222222223,3,1.6666666666666667,0.0,1.6666666666666667,0.00025770000000000003,0.0,0.0
100,2,194785573,5,0,3,0.0009466,3,20730,0,0.0,0,0.0,2.0,2,1.3333333333333333,0.0,1.3333333333333333,0.000105,0.0,0.0
100,2,659233991,14,0,5,0.0015597,3,22633,0,0.0,0,0.0,2.0,2,1.3333333333333333,0.0,1.3333333333333333,0.0002898,0.0,0.0
100,2,409982152,19,0,4,0.002332,8,25502,0,0.0,0,0.0,2.5,7,1.125,0.0,1.125,0.0005148,0.0,0.0
100,2,944887613,8,0,3,0.0016521,3,17307,0,0.0,0,0.0,2.0,3,1.0,0.0,1.0,0.000438,0.0,0.0
100,2,85689075,12,0,3,0.0047094,11,61090,0,0.0,0,0.0,2.6363636363636362,4,1.7272727272727273,0.0,1.7272727272727273,0.00021690000000000001,0.0,0.0
100,2,753574941,3,0,2,0.0021027,2,24312,0,0.0,0,0.0,2.5,1,1.5,0.0,1.5,0.000145,0.0,0.0
100,2,523673298,14,0,5,0.0013788,6,26737,0,0.0,0,0.0,2.0,6,1.0,0.0,1.0,0.0002504,0.0,0.0
100,2,375315638,20,0,7,0.0023593,9,35398,0,0.0,0,0.0,9.444444444444445,4,1.8888888888888888,0.0,1.8888888888888888,0.0002775,0.0,0.0
100,2,357247439,9,0,5,0.0029028,4,24886,0,0.0,0,0.0,2.25,1,2.25,0.0,2.0,0.00024190000000000003,0.0,0.0
